为什么有时单据识别的结果会不准确？	单据识别的结果不准确时，有以下几个原因：图片格式不支持。目前只支持识别PNG、JPG、JPEG、BMP、TIF格式的图片。图片尺寸过小。图片尺寸不小于1200像素。图片画质太差，例如图片过暗。图片样式不符合单据样式。目前AIS只支持英文海关单据识别。如果有错误码，请参考错误码排查问题。错误码具体说明请参见人工智能服务接口参考
如何修改订阅？	消息中心服务没有权限修改订阅，修改订阅需要在消息通知服务中执行。具体操作请参考消息通知服务用户指南订阅管理章节。
RDS与其他数据库解决方案间的差异	表1与其他数据库解决方案间的差异功能自购服务器搭建数据库服务服务可用性请参见弹性云服务器。需自行保障，自行搭建主从复制，自建RAID等。数据可靠性请参见云硬盘。需自行保障，自行搭建主从复制，自建RAID等。系统安全性防DDoS，及时修复各种数据库安全漏洞。自行部署，价格高昂；自行修复数据库安全漏洞。数据库备份自动备份。自行实现，但需要寻找备份存放空间以及定期验证备份是否可恢复。软硬件投入无软硬件投入，按需付费。数据库服务器成本相对较高。系统托管无托管费用。每台2U服务器每年超过5000元如果需要主从，两台服务器需超过10000元维护成本无需运维。需招聘专职DBA来维护，花费大量人力成本。部署扩容即时开通，快速部署，扩容，按需开通。需硬件采购、机房托管、部署机器等工作，周期较长。资源利用率按实际结算，利用率高。考虑峰值，资源利用率很低。
弹性云服务器怎么防DDoS攻击的？	首先，我们的监控系统会在发现您的流量异常时自动启动流量清洗并建议您封闭不用的端口。同时，我们提供了防DDoS的服务服务，它可以阻止您的弹性云服务器受到非法的攻击。
如何找回软件开发云用户名？	软件开发云提供了三种登录方式：用户名、邮箱、电话号码，如图1所示。图1用户登录
MRS如何收费？	目前MRS商用收费基本要素为集群中弹性云服务器。购买MRS时默认支持按需购买集群节点和包年包月购买集群节点。包年包月：根据集群购买时长，一次性支付集群费用。最短时长为1个月，最长时长为3年。按需付费：节点按实际使用时长计费，计费周期为一小时。按需计费如下：弹性云服务器计费因子：费率、节点数、使用时长。弹性云服务器规格不同，费率就不同。计费公式：费用每小时费率节点数使用时长每小时费率节点数使用时长说明：目前除了启动中错误已终止状态的集群不收费，其他状态的集群都需要收费。此处费用只是购买集群所需费用，MRS上的数据存储、带宽和流量另外计费。扣费时余额不足先提醒用户续费，在保留期冻结集群资源，续费后再解冻。
配置管理各角色类型对应的操作权限是什么？	配置管理中用户的角色类型及对应的操作权限说明，如表1所示。表1角色类型及操作权限角色操作代码仓库成员代码仓库项目创建者添加代码仓库成员、设置成员为仓库管理员仓库管理员可以设置成员为仓库管理员
什么是渗透测试服务？	渗透测试服务，以下简称PTS是一个渗透测试服务单管理平台，用户可以通过该平台创建渗透测试服务单，平台自动以邮件形式将其转发给第三方安全公司。后续商务过程需要用户线下联系第三方安全公司完成，PTS平台不作限制。注意：用户与第三方安全公司之间就渗透测试服务所有合作内容包括但不限于定价、执行渗透测试、获取测试报告、双方权利义务等由用户线下联系第三方安全公司自行协商，并自行决定是否与其签署合作协议。相关服务由第三方安全公司独立向用户提供。PTS平台不以任何形式参与用户与第三方安全公司之间的合作，也不承担任何法律责任。
如何生成接入密钥？	步骤1：在申请服务页面下载密钥生成工具，下载完成后文件名为openssl，如下图所示。步骤2：解压缩openssl后，双击执行openssl，如下图所示。步骤3：先生成私钥文件，在命令行中输入genrsa，在openssl当前路径下会生成文件名为rsa的私钥文件，如下图所示。步骤4：生成公钥文件，在命令行中输入rsa，在openssl当前路径下会生成文件名为rsa的公钥文件，如下图所示。
移动应用测试各角色类型对应的操作权限是什么？	移动应用测试中用户的角色类型及对应的操作权限说明，如表1所示。表1角色类型及操作权限角色操作文件兼容性测试任务项目创建者上传apk、删除apk创建任务、删除任务项目经理上传apk、删除apk创建任务、删除任务测试经理上传apk、删除apk创建任务、删除任务开发人员上传apk、删除自己上传的apk创建任务、删除自己创建的任务测试人员上传apk、删除自己上传的apk创建任务、删除自己创建的任务浏览者查看任务
裸金属服务器与弹性云服务器的主要区别是什么？	弹性云服务器由多个租户共享物理资源，而裸金属服务器的资源归用户独享。对于关键类应用，使用裸金属服务器效果更好。对于性能要求较高的业务，使用裸金属服务器更为合适、性价比更高。
OBS的文件夹与文件系统的文件夹是否一样？	的文件夹与文件系统的文件夹是否一样？显示一般性问题的文件夹与文件系统的文件夹是否一样？的文件夹与文件系统的文件夹是否一样？不一样。由于OBS是一种对象存储服务，并没有文件系统中的文件和文件夹概念。为了使用户更方便进行管理数据，OBS提供了一种方式模拟文件夹。通过在对象的名称中增加，将该对象在管理控制台上模拟成一个文件夹的形式展现。
怎样修改Linux弹性云服务器的静态主机名？	问题描述弹性云服务器的静态主机名来源于创建弹性云服务器时，通过Cloud注入的用户自定义名称。虽然可以使用命令更改Linux弹性云服务器的主机名，但如果重新启动弹性云服务器，它将自动还原为使用Cloud注入的用户自定义名称。
用户误删除Tools后，如何获取数据盘信息？	操作系统下，用户由于误操作卸载弹性云服务器上的Tools，会对非PVOPS系统的磁盘和网卡产生影响，导致系统无法发现数据盘。此时，用户可通过新建一个弹性云服务器，将原数据盘挂载至新创建的弹性云服务器下，从而获取丢失的数据盘信息。具体操作方法如下：登录管理控制台，创建一个新的弹性云服务器。创建方法请参见购买弹性云服务器说明：请确保新创建的弹性云服务器和被误删除Tools的原弹性云服务器在同一个可用分区，且相关参数配置与原弹性云服务器保持一致。
指标数据保留多长时间？	指标数据分为原始指标数据和聚合指标数据。原始指标数据是指原始采样指标数据，原始指标数据一般保留2天。聚合指标数据是指将原始指标数据经过聚合处理后的指标数据，聚合指标数据保留时间根据聚合周期不同而不同，具体如下：聚合周期为5分钟的指标数据，指标保留10天。聚合周期为20分钟的指标数据，指标保留20天。聚合周期为1小时的指标数据，指标保留155天。聚合周期为4小时的指标数据，指标保留300天。聚合周期为1天的指标数据，指标保留5年。如果某个资源实例被停用、关闭或者删除，相应的原始指标数据停止上报1小时后，该指标就被删除，指标恢复上报时，能够查看该指标的历史数据。
为什么用4层ELB后端云服务器访问（如telnet）其实例服务地址不通？	如telnet其实例服务地址不通？这和ELBTCP的实现机制有关。在4层协议服务中，当前不支持添加进后端云服务器池的云服务器既作为RealServer，又作为客户端向所在的ELB实例发送请求。因为，返回的数据包只在云服务器内部转发，不经过ELB，所以通过配置在ELB内的云服务器去访问的公网IP是不通的。
为什么自动备份会失败	出现自动备份失败可能有以下原因：网络环境稳定性不足。如网络延时、中断，系统会识别并延时半小时再次执行备份，您也可以及时进行一次手动备份。系统多任务执行复杂性。如任务等待、中止，系统会识别并延时半小时再次执行备份，您也可以及时进行一次手动备份。实例状态异常。如实例故障、状态变更中，系统会识别并在状态恢复正常后再次执行备份，您也可以及时进行一次手动备份。参数修改异常。如修改参数并关联实例后导致实例故障，您可以对比参数修改前后的值是否正确、修改的参数是否存在关联参数需要一并修改、或者尝试恢复默认参数重启实例。导入数据异常。如导入数据不当导致系统表记录丢失，您可以参考导入数据重新导入数据。如果以上操作仍无法解决问题，请联系技术支持。
我能启用多少个伸缩策略？	伸缩策略可以启用一个，也可以启用多个。
虚拟打印驱动没有安装成功，导致文档共享失败	开始设备和打印机，查看是否有HuaweiDocumentPrinter打印机，如果没有则表示没有安装华为虚拟打印。虚拟打印安装需要管理员权限，非管理员用户不能安装。另外安装的时候注意UAC权限，如果系统开启UAC，安装虚拟打印时会提示是否安装运行，选择是，否则虚拟打印安装不上。文档共享过程中，程序会按需自动安装打印驱动程序。
连接镜像仓库时下载的认证文件是否会过期？	会过期，认证文件默认有效时间为一年，超过期限需要重新下载认证文件，然后配置Docker客户端。
裸金属服务器是否提供高性能磁盘？	当前裸金属服务器本地磁盘仅支持SATA及SAS磁盘。
分布式缓存服务的备节点是否会与其主节点同步保持最新状态？	一般情况下，主节点的更新会自动复制到关联的备节点。但由于Redis异步同步的技术，备节点更新可能会落后于主节点。例如，主节点的I写入速度超过了备节点的同步速度，或者因异常原因导致的主节点和备节点的网络延迟，使得备节点与主节点存在滞后或者部分数据不一致，若此时进行主备切换，未同步的少量数据可能会丢失。
弹性负载均衡的带宽是否可调整？	公网弹性负载均衡的带宽可以调整。调整范围为1调整带宽的具体操作请参考负载均衡器管理章节的调整带宽部分的内容。
告警通知是什么，怎么设置，分为几类？	告警通知是告警在某个告警状态触发时所采取的行为，用户可以在创建、修改告警的时候设置通知，也可以关闭通知。通知目前支持两种：触发告警时给用户发送Email、短信通知或发送HTTPPOST消息给服务器。与弹性伸缩联动触发弹性伸缩自动扩容和减容。
如何处理VNC方式登录弹性云服务器后，较长时间不操作，界面无响应？	用户的计算机操作系统为Windows7时，如果使用IE10或IE11浏览器通过VNC方式登录弹性云服务器，且较长时间不做任何操作，VNC登录界面会出现无响应的状况，键盘和鼠标无法正常操作，可以通过单击两次VNC页面上的按钮重新激活页面。
如何解决上传软件包失败的问题？	问题描述在上传软件包时，在软件包满足系统要求的情况下，界面依然出现如下提示：上传软件包后，系统提示无权限访问，请联系管理员
RDS存储的存储配置是什么	数据库存储采用EVS，关于云硬盘具体信息，请参见云硬盘用户指南的备份数据存储采用OBS，不占用用户购买的数据库空间。关于RDS实例存储的硬件配置，请参见对象存储服务用户指南
UQuery适用哪些场景	用户使用UQuery有四类场景：明细数据查询典型应用：设备运维仪表盘，故障分析，能耗统计，轨迹回放，医疗健康报告，用户行为事件分析等。场景特点：海量数据，查询的有效数据不大，查询往往携带过滤条件如时间等，查询维度不固定。企业商业智能分析典型应用：流水审计，经营状况分析，行情分析，业务报表，订单跟踪等。场景特点：往往对接BI工具协同分析，分析维度不固定，常涉及多个表联合查询，响应时延低。政府公共事务统计典型应用：人口住房统计，犯罪追踪，关联案件查询，交通拥堵分析，景点热度统计。场景特点：统计计算，对比分析，响应时间要求通常不苛刻。海量日志分析典型应用：新媒体热点事件追踪，消息来源分类筛选，广告收益统计等。场景特点：半结构化，海量数据，部分涉及模糊查询，计算量大。
机器学习服务是什么？	机器学习服务，即MachineLearningService，简称MLS，是一项数据挖掘分析平台服务，旨在帮助用户通过机器学习技术发现已有数据中的规律，从而创建机器学习模型，并基于机器学习模型处理新的数据，为业务应用生成预测结果。
什么是数据加密密钥？	数据加密密钥是用于加密数据的密钥。
如何获取客户端安装包？	方法一通过华为云会议产品下载页面获取。您可使用浏览器登录华为云会议产品下载页面，获取Windows或Mac版本的PC客户端安装包，以及Android版的移动客户端安装包。说明：版本客户端请通过AppStore获取。
备份云服务器需要多长时间？	云服务器备份首次为全量备份，后续均为增量备份。因此第一次备份时间较长，后续备份时间较短。例如：备份一个已有数据为100GB的云服务器，首次全量备份需要30分钟左右；假设下次备份前新产生或变化数据量为15GB时，增量备份需要6分钟左右。
数据库在备份窗口中是否可用	备份窗口是用户定义的时间段，在该时间段内实例将进行备份。借助这些定期数据备份，让您能够将实例还原到保留期内的备份点。在备份时段期间，业务不受影响，但不能在控制台做重启操作。
一台云服务器可以挂载几块云硬盘	一台云服务器可以挂载10块云硬盘。
什么是启动约束？	启动约束是通过云目录服务代理没有产品资源权限的用户来创建产品实例。
CloudStream支持哪些数据源？	可以处理来自数据接入服务和对象存储服务的数据。
云专线使用方式有几种?	云专线目前仅支持包周期，分别是包月、包年。
如何查看日志信息？	操作日志页面记录了用户对集群和作业的操作的日志信息。目前，MRS界面记录的日志信息分为2类：集群操作创建集群、删除集群和扩容集群创建目录、删除目录和删除文件作业操作：创建作业、停止作业和删除作业记录用户操作的日志信息如图1所示：图1日志信息点击放大
为什么数据表会丢失或数据被删除	不会删除和操作用户的任何数据。出现这种情况，请检查是否为误操作，必要时可利用已有备份恢复文件。目前可采取如下方式：使用RDS实例的恢复功能。将备份数据从弹性云服务器导入RDS数据库。
如何准备M	的数据源？执行LOADDATA命令时，需要从HDFS获取数据源，目前不支持从OBS获取数据。故要将数据源上传到OBS，再使用集群导入功能将OBS数据导入至HDFS中。将本地数据上传OBS。登录OBS服务在OBS上创建桶userdata，然后在userdata下创建input。单击创建桶，创建一个userdata桶。在userdata桶下单击新建文件夹，创建input目录。上传数据至userdata桶。进入input文件夹，单击点击放大选择用户程序。单击上传将用户数据文件上传至input目录。将OBS数据导入至HDFS。登录M服务进入文件管理页面，选择文件列表进入数据存储目录，如目录仅为示例，可以是界面上的任何目录，也可以通过新建创建新的目录。单击导入，通过点击放大选择OBS和HDFS路径，如图1所示。图1导入文件
容灾基础faq	显示容灾基础FAQ容灾基础FAQ什么是容灾？容灾主要的目的是什么？容灾是一个范畴比较广泛的概念。广义上，容灾是一个系统工程，包括所有与业务连续性相关的内容。对于IT而言，容灾就是提供一个能防止用户业务系统遭受各种灾难影响破坏的计算机系统。容灾还表现为一种未雨绸缪的主动性。狭义的容灾是指建立两套或多套功能相同的IT系统，互相之间可以进行健康状态监视和功能切换，当一处系统因意外如火灾、地震等停止工作时，整个应用系统可以切换到另一处，使得该系统功能可以继续正常工作。容灾的主要目的是，当自然或人为的原因导致生产系统发生灾难时，能够尽可能地保证业务的连续性。、RPO是什么？指灾难发生后，信息系统或业务功能从停顿到恢复的时间要求。指灾难发生后，系统和数据恢复到的时间点要求。点击放大点击放大如何制定系统切换的RTO指标？：RTO是业务系统对容灾切换时间的要求，通常由业务影响分析得出。另一方面，从容灾系统设计的角度来看，是当期容灾系统切换的时间，不能仅仅从存储层面考虑，而要从应用系统整体考虑，包括存储、数据库和应用等几方面，要以能接管业务的耗时为准。容灾和备份的区别是什么？、容灾主要针对火灾、地震等重大自然灾害，因此容灾中心与生产中心间必须保证一定的安全距离；备份主要针对人为误操作、病毒感染、逻辑错误等因素，用于业务系统的数据恢复，数据备份一般是在同一数据中心进行。、容灾系统不仅保护数据，更重要的目的在于保证业务的连续性；而数据备份系统只保护不同时间点版本的数据的可恢复，数据恢复的时间一般比较长。、容灾的最高等级可实现RPO；而备份则能恢复出备份时间点以前的历史数据，通常每天备份一次、故障情况下，容灾系统的切换时间可降低至几分钟甚至零切换时间；而备份系统的恢复时间可能几小时到几十小时。什么是容灾演练，它包括哪些内容？容灾演练是指模拟灾难发生时，根据灾难恢复预案进行的业务恢复过程。对于容灾演练而言，应该作为一个完整的项目对待，包括启动，计划，实施，控制和收尾阶段。需要正式的启动会议，得到领导层以及相关部门的配合和认可。需要详尽的计划包含如下内容：演练的场景及方案计划、详细的人员和工作安排、认真细致的风险评估以及应急方案、完善的演练准备工作以及相关测试。实施和控制：安排演练的主持人对整个过程进行引导和控制，专人记录演练的进展和发现的问题。演练完成后一定要进行演练总结和报告，对DRP进行必要的修订，并安排后续工作。由于容灾演练涉及容灾演练的预案制定、网络以及应用系统、存储设备等全方位的知识，是一项复杂的系统工程，建议与专业容灾服务的厂商来联合撰写方案及执行演练。：什么是容灾测试？容灾测试是为了定期检验容灾中心存储设备的数据可用性或者完整性，确保容灾中心的业务数据可用性以及满足RPO的容灾要求。容灾测试流程主要通过测试和清理两个动作来完成，测试流程的执行不影响生产系统和容灾过程。：基于存储的容灾方案是否只能做数据级容灾，不能做应用级容灾？首先需要理解数据级容灾和应用级容灾的概念：数据级容灾是指通过建立异地容灾中心，做数据的远程备份，在灾难发生之后要确保原有的数据不会丢失或者遭到破坏，但在数据级容灾这个级别，发生灾难时应用是会中断的。在数据级容灾方式下，所建立的异地容灾中心可以简单地把它理解成一个远程的数据备份中心。数据级容灾的恢复时间比较长，但是相比其他容灾级别来讲它的费用比较低，而且构建实施也相对简单。应用级容灾是在数据级容灾的基础之上，在容灾站点同样构建一套相同的应用系统，通过同步或异步复制技术，这样可以保证关键应用在允许的时间范围内恢复运行，尽可能减少灾难带来的损失，让用户基本感受不到灾难的发生，这样就使系统所提供的服务是完整的、可靠的和安全的。应用级容灾生产中心和异地容灾中心之间的数据传输是采用异类的广域网传输方式；同时应用级容灾系统需要通过更多的软件来实现，可以使多种应用在灾难发生时可以进行快速切换，确保业务的连续性。因此基于存储层和主机层的复制都可以实现应用级或数据级的容灾。华为的主备容灾方案、双活数据中心、两地三中心容灾方案配合容灾管理软件及备份的应用系统都可以做到应用级容灾。容灾的标准有哪些？如何衡量容灾系统？信息技术信息安全管理实用规则、GB信息安全风险评估指南、DRIInternational国际灾难恢复协会、ISACA信息系统审计与控制协会、NIST美国国家标准和技术学会信息系统灾难恢复规范是不是容灾等级越高的方案就是最适合客户的方案？为什么？容灾方案的等级越高，就可以实现更小的RPO和RTO，可以更好地保证业务连续性。但是更小的RPO和RTO同时也意味着容灾系统建设投资的成本和复杂度也会更高。因此，容灾系统的建设应该考虑业务系统的重要性，分析数据和应用系统可能面临哪些风险或灾难、以及业务系统出现意外故障时对企业带来的影响。结合上述分析结果，针对不同的业务系统选择适合的RPO和RTO，确定最佳的容灾解决方案，满足业务系统的容灾需求。容灾系统只能通过光纤链路来实现吗？数据传输采用FC协议还是IP协议？不一定，依据容灾系统采用的容灾技术与方案。我司的复制技术对容灾链路的要求如下：复制技术数据传输协议阵列同步复制阵列异步复制存储双活存储复制：FC心跳网络：IP
云专线的价格是多少?	云专线定价，1GE端口1月收费560元人民币，1年收费是560元人民币；10GE端口1月收费3720元人民币，1年收费3720元人民币。
发布管理各角色类型对应的操作权限是什么？	发布管理中用户的角色类型及对应的操作权限说明，如表1所示。表1角色类型及操作权限角色操作构建包下载用户名和密码重置密码项目创建者上传、下载、查看、删除构建包有管理员权限的项目创建者可以下载用户名和密码有管理员权限的项目创建者可以下载用户名和密码项目经理上传、下载、查看、删除构建包测试经理开发人员上传、下载、查看构建包开发人员跨租户下载、查看构建包测试人员浏览者
MRS支持哪些作业类型？	作业是MRS为用户提供的程序执行平台，当前MRS支持MR、Spark和Hive作业，作业的特点及区别如表1所示。表1作业类型类型说明，一种简化并行计算的编程模型，用于大数据集大于1TB的并行运算。将一个任务分解成为多个任务，Reduce将分解后多任务处理的结果汇总起来，得出最终的分析结果。用户完成代码开发后，在IDEA或Eclipse中打包成Jar包，上传到MRS集群中执行并获取执行结果。数据批量处理引擎，数据处理速度快，但Spark是基于内存进行计算，对内存要求较高。Spark作业包括：：需要以结尾，jar不区分大小写：需要以结尾，sql不区分大小写：规范的SparkSQL语句，例如：是建立在Hadoop上的数据仓库框架，提供类似SQL的HiveQL语言操作结构化数据，其基本原理是将HiveScript中的HiveQL语言自动转换成MapReduce任务，从而完成对Hadoop集群中存储的海量数据进行查询和分析。规范的HiveQL语句，例如：
多台弹性云服务器是否可以使用同一个RDS数据库	在数据库的压力承载范围内，多台弹性云服务器ECS是可以使用同一个RDS来支撑业务的。
提交语句失败如何定位？	用户提交语句之后，可以在页面看到执行中的提示，但有时候看不到结果。执行成功，但是结果集为空。点击放大上述情况为正常现象，表明查询结果为空。执行失败，有错误提示。点击放大一般来说，从反馈的日志可以初步定位出原因。如果是提示语法错误，则检查DDL命令格式是否正确，如下所示。点击放大如果是数据源不存在，则在文件管理中检查数据路径是否正确，如下所示。点击放大如果从页面无法定位，则用户可向系统提交工单请求技术支持。
为什么不能马上删除用户密钥？	删除密钥是一个需要非常谨慎的操作。操作前，用户需确保使用该密钥加密的相关数据都已完成迁移。因为密钥一旦被删除，所有使用该密钥加密的相关数据都无法解密。因此在删除密钥时，KMS会将该操作推迟7天到1096天执行，推迟时间由用户指定。超过推迟时间，密钥才会被真正删除。在密钥被真正删除之前，如果用户发现该密钥仍然有用，可取消删除操作。KMS通过这种方式来减少用户误操作所带来的损失。
客户端初次使用如何配置？	配置PC客户端打开TEDesktop客户端，在登录界面右下方单击，在服务器注册服务器地址中，选择华为云会议，单击保存配置移动客户端打开TEMobile客户端，在登录界面右下方单击，在服务器地址中，选择华为云会议，点击保存
DDS能够保存多长时间的备份	自动备份可保留天数默认7天。备份空间不占用用户购买的数据库空间。手动备份没有时间限制，且用户可根据需要删除该备份文件。
产品发布了新版本后，如何让最终用户使用？	管理员将产品的新版本发布后，所有已获得该产品使用权限的最终用户即可以直接查看和使用。
如何自定义添加监控项?	用户在总览页面，监控面板区域，单击点击放大。在添加监控项界面，根据界面提示选择关注的指标就可以了。
弹性负载均衡服务是否收费？	弹性负载均衡服务提供按需收费方式。
重启/关机弹性云服务器时，长时间处于“正在重启”/“正在关机”状态，怎么办？	关机弹性云服务器时，长时间处于正在重启正在关机状态，怎么办？如果对弹性云服务器执行重启关机操作，弹性云服务器长时间大于30分钟处于正在重启正在关机状态时，建议执行强制重启强制关机操作。登录管理控制台。选择计算弹性云服务器勾选待强制重启强制关机的弹性云服务器，并单击重启关机系统弹窗提示用户是否要对弹性云服务器进行重启关机操作。勾选强制重启强制关机，确定强制重启强制关机弹性云服务器。单击确定
云服务器备份出现异常该如何处理？	目前异常状态主要为云服务器备份状态异常。当处于这些状态时，请参考下面处理建议。表1云服务器备份状态异常处理建议异常状态建议错误您可以删除错误状态的云服务器备份后，再重新创建。删除失败请联系客服解决。客服会主动帮您解决此问题，在此之前建议不要对该备份数据做其他操作。如果您对客服响应速度有要求，请主动联系。
数据库在备份窗口中是否可用	备份窗口是用户定义的时间段，在该时间段内RDS实例将进行备份。RDS借助这些定期数据备份，让您能够将RDS实例还原到保留期内的备份点。在备份时段期间，业务不受影响，但不能在RDS控制台做重启操作。
UQuery的用户需要什么技能	的用户能熟练的操作SQL语句。
视频质量比较模糊	、查看打开的视频设置的分辨率是否太小。、查看自己观看的是高流视频还是低流视频。
OBS可以用来做什么？	可以用来做什么？显示一般性问题可以用来做什么？可以用来做什么？为用户提供了超大存储容量的能力，适合存放任意类型的文件，适合普通用户、网站、企业和开发者使用。由于OBS是一项面向Internet访问的服务，提供了基于HTTP协议的Web服务接口，用户可以随时随地在任意可以连接至Internet的电脑上，通过OBS管理控制台或客户端访问和管理存储在OBS中的数据。此外，OBS支持JAVA、Python、、iOS、C、Android、Ruby、PHP等语言的SDK、以及兼容AmazonS3原生接口的RESTAPI接口，可使用户方便管理自己存储在OBS上的数据，以及开发多种类型的上层业务应用。
我能否自己安装或者升级操作系统？	裸金属服务器需要使用我们提供的操作系统，不能自行添加或升级，操作系统可以打补丁。
什么样的产品可以切换操作系统？	切换操作系统功能当前仅支持按需付费方式购买的弹性云服务器，且其挂载的系统盘也必须为按需方式购买的。包年包月方式购买的弹性云服务器当前不能切换操作系统。
健康检查异常如何排查？	的健康检查是通过ELB系统向后端云服务器发起心跳检查的方式来实现的，而ELB系统和云服务器之间是通过内网进行通信的，为了确保健康检查工作的正常进行，您需要确保能够通过内网访问您的云服务器，请按照以下方法排查。在监听器页面，在健康检查异常的监听器所在行，单击健康检查列下的查看弹出健康检查配置项提示框，如图1所示。检查健康检查方式：确保后端服务器已配置相应协议并开启端口。检查检查路径：如果是使用HTTP协议进行健康检查，还应检查后端主机的健康检查路径是否正确。图1健康检查配置项
未安装VMTools对弹性云服务器监控指标有什么影响?	未安装VMTools，云监控服务无法提供监控弹性云服务器的内存使用率、磁盘使用率、带内网络流入速率和带内网络流出速率四个指标。但可以监控带外网络流入速率和带外网络流出速率指标，这样导致CPU使用率指标的精确性可能会降低。如果弹性云服务器类型是IO优化实例，无论是否安装了vmtools，云监控服务监控弹性云服务器的监控指标不包含磁盘使用率、带内网络流入速率和带内网络流出速率指标。弹性云服务器支持的监控指标，请参见弹性云服务器支持的监控指标
DIS主要应用于哪些场景？	对于从数据生产者快速移出数据，然后进行持续处理非常有用。以下是使用DIS的典型情景：加速日志和数据传送获取：您无需等待批量处理数据，而是让数据生产者在生成数据后立即输入DIS数据通道，防止因数据生产者出现故障导致的数据损失。例如，系统和应用程序日志可以持续添加到数据通道并可在数秒内进行处理。实时指标和报告：您可以实时从DIS数据通道数据提取指标并生成报告。例如，您的DIS应用程序可以处理系统和应用程序日志的指标和报告，因为数据被流入而不是等待收到批量数据。实时数据分析：通过DIS，您可以运行实时通道数据分析。例如，您可以通过单击通道将其添加到DIS数据通道中，并让您的DIS应用程序实时运行分析，从而在数分钟内从数据中获得重要见解，而无需数小时或数天时间。复杂的数据通道处理：您可以创建DIS应用程序和数据通道的DirectedAcyclicGraphs。在这一情景中，一个或多个DIS应用程序可将数据添加到一个DIS数据通道进行进一步处理，以便于进行通道处理器的后续阶段。
将根证书导入Windows操作系统	操作步骤单击开始，运行框输入，回车。在MMC控制台菜单栏中单击，选择对话框，选择区域的，单击添加证书。对话框，选择，单击对话框，单击对话框，单击在MMC控制台，双击，右键单击，选择，单击单击单击，将文件类型更改为，找到下载的根证书ca文件，单击，然后在向导中单击注意：您必须在浏览窗口中将文件类型更改为才能执行此操作，因为不是标准证书扩展名。
如何自动初始化弹性伸缩新增的云服务器数据盘？	操作场景云服务器创建完成后，数据盘需要初始化后才能使用。当使用弹性伸缩为伸缩组增加数量较多的云服务器时，您就需要逐一手动初始化数据盘，将会占用较长时间。本节为您介绍通过脚本自动化完成初始化磁盘的操作，包括磁盘分区和挂载指定目录。本节介绍的自动初始化脚本示例仅支持初始化一个数据盘。本节操作以centos6为例。其他操作系统配置方法略有区别，请参考对应操作系统的相关资料进行操作，文档中不对此进行详细说明。
什么是容器集群？	支持创建容器集群和共享集群。容器集群用于运行Docker应用，在创建Docker应用前，您需要先创建容器集群，容器集群是私有集群，对其他用户不可见，可以保证您的容器应用与其他用户的应用之间更安全的隔离。共享集群可供用户免费体验，方便用户更快的体验CCE服务。每个用户最多能够创建2个集群。集群由一个或多个节点组成，每个集群最多15个节点。当前，CCE使用的Docker版本已从1升级到1说明：版本的升级，不涉及已经创建好的集群。老集群所用的Docker版本仍为1
什么是接入密钥？	接入密钥为用户接入使用服务的鉴权密钥，由一对公钥和私钥组成，用户开通服务时需要将公钥上传，并需将私钥妥善保管。
什么是服务单？	服务单，是用户在PTS平台创建并提交给第三方安全公司执行渗透测试的订单，系统以邮件形式将服务单发送给安全公司，用户线下联系安全公司执行渗透测试。
机器学习服务的优势有哪些？	机器学习服务可降低机器学习使用门槛，提供可视化的操作界面来编排机器学习模型的训练、评估和预测过程，无缝衔接数据分析和预测应用，降低机器学习模型的生命周期管理难度，为用户的数据挖掘分析业务提供易用、高效、高性能的平台服务。易用性强，技术门槛低内置分类、回归、聚类、数据处理等常用建模节点，用户通过拖拽式操作即可在可视化的工作流编排界面数据建模，降低建模难度。可视化操作，直观高效实现数据可视化，内置丰富的图表类型，不同的数据可以选择不同的图表类型进行展示，所见即所得，提升数据探索效率。模型应用提供模型应用算子，支持在工作流中导入训练完成的模型，提供批量预测的能力。
消息较少时单次消费不能获取指定数量的消息	一个队列中的消息存储在多个不同的分区，多分区设计提升了消费并发度，最大可同时处理同一个消费组的多个消费请求。为了性能考虑，每个消费请求只能消费一个分区中的消息，避免跨多个分区缓存管理和访问带来性能损失，当消息数量较少时，单个分区的消息数量可能小于指定的消费消息数量，这样单次消费请求返回的消息数会少于指定的消费消息数量，但是多次消费请求会自动负载均衡到不同的分区，所有分区的消息最终都将被消费。
裸金属服务器主要有哪些应用场景？	裸金属服务器提供更加稳定、强大的性能，因此适用于对性能要求很高的应用。典型应用场景包括：关系数据库和NoSQL数据库、内存分析解决方案、分布式高速缓存系统、大规模在线移动广告平台、大数据类应用、游戏、3D渲染、通信平台、移动商务平台。
我可以使用哪些语言的SDK开发包？	我可以使用哪些语言的SDK开发包？显示一般性问题我可以使用哪些语言的SDK开发包？我可以使用哪些语言的SDK开发包？支持JAVA、Python、、iOS、C、Android、Ruby、PHP等语言的SDK，当前已提供JAVA、Python、、C、Android、Ruby、PHP的SDK和SDK参考文档供下载。您可以在开发者中心中搜索并下载这些资源。
可以使用设备节点上的硬盘吗？	仅支持使用设备节点上的计算资源，不能直接使用设备节点上的硬盘。
云专线怎么接入？	根据业务需求按模板填写专线申请，联系运营商商务谈判签订合同，运营商安排实施工程师接通两端物理线路，运维工程师配合进行连接配置，验收测试，确认专线连接的两端主机通信正常，专线开通完成。
可以向主题发布多少条消息？	向主题发布消息没有限量。
RDS实例是否会受其他用户实例的影响	实例不会受其他用户实例影响，因为每个用户的RDS实例与其他用户的RDS实例是独立的，并且有资源隔离，互不影响。
